trial,tsc,rng,low8
47094,9885850550919,17086681584056285860,164
47095,9885850551764,1232585451636084273,49
47096,9885850552498,14915137894669997131,75
47097,9885850553368,6540059695857106723,35
47098,9885850554104,12344097084380348007,103
47099,9885850554943,5962391118439022495,159
47100,9885850555715,6856151548983265663,127
47101,9885850556483,7177940042268283043,163
47102,9885850557249,3688804808808805669,37
47103,9885850557983,11680113112328018050,130
47104,9885850558820,15854807112509246398,190
47105,9885850559660,2720966044486824456,8
47106,9885850560422,1493974713480012822,22
47107,9885850561151,12973215172641115666,18
47108,9885850562025,17310335148883157897,137
47109,9885850562861,478583376240955978,74
47110,9885850563694,1324033764026994914,226
47111,9885850564464,279400274974515720,8
47112,9885850565318,7073175526613144801,225
47113,9885850566086,16619370316957285465,89
47114,9885850566956,17217172696505943486,190
47115,9885850567799,3235714470870521096,8
47116,9885850568559,11348341672402509092,36
47117,9885850569427,6236023174544412440,24
47118,9885850570197,4577839655892734412,204
47119,9885850570961,7265206076415845744,112
47120,9885850571689,3069556938722752780,12
47121,9885850572451,17941947398103607817,9
47122,9885850573314,16182295441207614611,147
47123,9885850574190,18376395745027444560,80
47124,9885850575062,6256621608224873069,109
47125,9885850575830,4298072223644024426,106
47126,9885850576560,11889847390661879431,135
47127,9885850577397,9192835328308345886,30
47128,9885850578163,4660725423055200380,124
47129,9885850578928,16248478953996513305,25
47130,9885850579803,3475593162364316304,144
47131,9885850580537,8081205803612376742,166
47132,9885850581265,9660386815502194252,76
47133,9885850582027,12585593174442153848,120
47134,9885850582864,10386115151610807499,203
47135,9885850583703,6178181186249596775,103
47136,9885850584435,16807083423842856671,223
47137,9885850585272,15567043890121724762,90
47138,9885850586144,316303015409760799,31
47139,9885850587010,16937940222911085504,192
47140,9885850587855,14009337817273668790,182
47141,9885850588589,10872148930294354441,9
47142,9885850589349,5523240912999359125,149
47143,9885850590194,15790183543324897609,73
47144,9885850590961,13510198867531444556,76
47145,9885850591729,8837480562725390026,202
47146,9885850592570,2222478698346590529,65
47147,9885850593446,611965070928991978,234
47148,9885850594316,1599109020626873812,212
47149,9885850595157,16703638097469610484,244
47150,9885850595885,847403218481967203,99
47151,9885850596720,5833323872522987365,101
47152,9885850597563,7729215028842356130,162
47153,9885850598405,3630599994924249966,110
47154,9885850599134,18186356485696442053,197
47155,9885850599976,3985755700580046932,84
47156,9885850600738,3395110965002043448,56
47157,9885850601504,16899030599952046770,178
47158,9885850602347,11594405342648189897,201
47159,9885850603315,1688264744135039448,216
47160,9885850604140,2263881396004661983,223
47161,9885850604867,8823465020287035576,184
47162,9885850605599,412543170615379933,221
47163,9885850606469,2937330935242058502,6
47164,9885850607225,11448474033488665690,90
47165,9885850608105,1483130420914230164,148
47166,9885850608840,9391384723233439414,182
47167,9885850609574,8556075782460818162,242
47168,9885850610302,10022171017443274433,193
47169,9885850611153,6792715900265616646,6
47170,9885850611911,15217723950186947584,0
47171,9885850612820,8889372655029118579,115
47172,9885850613588,4901519292409826304,0
47173,9885850614350,15431684624448543568,80
47174,9885850615228,17372436548313499591,199
47175,9885850616073,1220906046433785214,126
47176,9885850616845,7975532945296117301,53
47177,9885850617614,11869714645996824900,68
47178,9885850618485,4619504402419610546,178
47179,9885850619225,5811716775383369970,242
47180,9885850619957,6189900325473058185,137
47181,9885850620690,13236714512355306291,51
47182,9885850621568,8564543692410254838,246
47183,9885850622306,11253174298510302695,231
47184,9885850623143,2543291596913710510,174
47185,9885850623881,3914456001054014857,137
47186,9885850624615,11736337213461013365,117
47187,9885850625466,11258705649950306034,242
47188,9885850626302,14296896580887582515,51
47189,9885850627184,4045066256024052507,27
47190,9885850627952,14318504256930052933,69
47191,9885850628834,16799786264297462345,73
47192,9885850629704,10294271577703663779,163
47193,9885850630443,2698327750856162096,48
47194,9885850631321,4155360704832785730,66
47195,9885850632197,6099318339357856996,228
47196,9885850632925,16389401639415759883,11
47197,9885850633799,8978041022685586251,75
47198,9885850634563,948369855913554226,50
47199,9885850635394,909915955745342961,241
47200,9885850636262,9991660911733011267,67
47201,9885850636991,16520923347275230263,55
47202,9885850637867,14036302426003451291,155
47203,9885850638737,9446347926232510364,156
47204,9885850639509,11555145218022311900,220
47205,9885850640353,538724097528314840,216
47206,9885850641222,16252407006948290003,211
47207,9885850642070,90444677834475014,6
47208,9885850642913,11635832463081320346,154
47209,9885850643755,3073283361172732931,3
47210,9885850644620,7421811500046198571,43
47211,9885850645500,17810773401451505419,11
47212,9885850646368,14632844554577735490,66
47213,9885850647144,7470259485322925214,158
47214,9885850648016,11399873630221322223,239
47215,9885850648750,7763547003691569235,83
47216,9885850649624,12160502547205465835,235
47217,9885850650359,11791578107723977473,1
47218,9885850651119,14043086146437585594,186
47219,9885850651853,12351628622090463633,145
47220,9885850652581,16791381426335641686,86
47221,9885850653343,2606763197537775011,163
47222,9885850654223,17664044089138335923,179
47223,9885850654952,3373141691634740131,163
47224,9885850655788,5547168255963242698,202
47225,9885850656635,5227202875657410987,171
47226,9885850657468,13117956993058764663,119
47227,9885850658204,12679118170900296218,26
47228,9885850658966,15432180352229519105,1
47229,9885850659724,13280264858151930903,23
47230,9885850660490,7669069170753598735,15
47231,9885850661358,7909622200509510836,180
47232,9885850662203,7233265944603162791,167
47233,9885852886729,17045031396166988765,221
47234,9885852889586,8097494534409347603,19
47235,9885852890688,9760929706913313638,102
47236,9885852891564,16947630951632504877,45
47237,9885852892523,7134180597402361413,69
47238,9885852893519,17241143430807665819,155
47239,9885852894462,3605995375154945257,233
47240,9885852895398,7140180904829899853,77
47241,9885852896213,18088634889315741412,228
47242,9885852897118,1543641471149707263,255
47243,9885852897927,14798006810124423147,235
47244,9885852898825,14162291087982170576,208
47245,9885852899715,12971854419546335801,57
47246,9885852900542,9023581591567993801,201
47247,9885852901428,8129222212830126360,24
47248,9885852902357,13055343206096987054,174
47249,9885852903284,4711830890089790821,101
47250,9885852904210,9712839816395366401,1
47251,9885852905056,11056388782821382302,158
47252,9885852906041,1883541025871449090,2
47253,9885852906810,63591572431013664,32
47254,9885852907761,14788528767341667989,149
47255,9885852908671,16067626973976729108,20
47256,9885852909606,15785042819655161103,15
47257,9885852910423,17133249463610730715,219
47258,9885852911203,5983088453277887206,230
47259,9885852912122,8353320819013546809,57
47260,9885852913071,2693172980795421910,214
47261,9885852913959,7752532734893538037,245
47262,9885852914741,3884745745319928349,29
47263,9885852915554,8649345733424833707,171
47264,9885852916337,9296501056721817820,220
47265,9885852917113,7678388965645255316,148
47266,9885852917898,12345356458491025745,81
47267,9885852918820,17521463046643685668,36
47268,9885852919749,3744715785696561458,50
47269,9885852920564,17624652874775818674,178
47270,9885852921495,15791215328048555838,62
47271,9885852922421,904452966261734539,139
47272,9885852923316,8382172593073629112,184
47273,9885852924198,13999656157817711364,4
47274,9885852925120,16365259106539003600,208
47275,9885852926065,15420647824995716395,43
47276,9885852926890,15167525847412510385,177
47277,9885852927703,17299341696489280297,41
47278,9885852928526,3681100661983708060,156
47279,9885852929416,15623801122280502953,169
47280,9885852930246,3937340784524231260,92
47281,9885852931168,1169570884351933636,196
47282,9885852932064,1871124098645537578,42
47283,9885852932991,412637993245372578,162
47284,9885852933881,13784005412358432004,4
47285,9885852934692,8835576594276521326,110
47286,9885852935588,6189063579052897048,24
47287,9885852936403,3990568227316084987,251
47288,9885852937184,996637683590389902,142
47289,9885852938068,17244776488910264537,217
47290,9885852938966,416785370342203939,35
47291,9885852939882,3347084058474375023,111
47292,9885852940665,4252473517741716209,241
47293,9885852941445,7490217889888926935,215
47294,9885852942226,16945975645734915888,48
47295,9885852943152,12268448394707798402,130
47296,9885852944053,8526879783281430139,123
47297,9885852944829,1557754449770616672,96
47298,9885852945656,783688226977956915,51
47299,9885852946538,3373855996966881633,97
47300,9885852947359,12916508978852071749,69
47301,9885852948286,6533416417479673073,241
47302,9885852949070,8413361479840614896,240
47303,9885852949853,12708276145977259076,68
47304,9885852950784,16115065477142644526,46
47305,9885852951710,2775002331414225670,6
47306,9885852952521,2640493386805870053,229
47307,9885852953301,2502661637157717815,55
47308,9885852954123,15869635655390770871,183
47309,9885852955051,12577517112832337215,63
47310,9885852955980,17955329922748828748,76
47311,9885852956866,6062541934418004527,47
47312,9885852957695,7875740624430278280,136
47313,9885852958470,1983047866081023352,120
47314,9885852959256,8524445296895116202,170
47315,9885852960032,5696565080318442047,63
47316,9885852960851,10108620619598492629,213
47317,9885852961782,6518939267623738669,45
47318,9885852962599,14441363127421836435,147
47319,9885852963526,14225252892284900263,167
47320,9885852964428,11710022448466433307,27
47321,9885852965351,760854230878019928,88
47322,9885852966235,154024702249736070,134
47323,9885852967151,667176241325125099,235
47324,9885852968080,8131066138107590605,205
47325,9885852968860,483245591016418814,254
47326,9885852969783,10411881109411282316,140
47327,9885852970677,1835307708629692535,119
47328,9885852971458,14857136028761630622,158
47329,9885852972350,9676647249559814837,181
47330,9885852973136,17893882619761882260,148
47331,9885852974031,17464631375301477643,11
47332,9885852974965,812781322858669009,209
47333,9885852975841,7556509177238566403,3
47334,9885852976766,3506567149103888750,110
47335,9885852977546,11785278704274717551,111
47336,9885852978445,11241139215631782426,26
47337,9885852979369,5253528357380636666,250
47338,9885852980261,7152800773712017595,187
47339,9885852981040,5726845795038673250,98
47340,9885852981863,16927568284410379354,90
47341,9885852982788,10366512096725366551,23
47342,9885852983720,9283260761244620746,202
47343,9885852984499,13999041250152120492,172
47344,9885852985391,3143861265404250809,185
47345,9885852986179,967767478552591888,16
47346,9885852987098,8200510428547385238,150
47347,9885852987874,16493556133404283263,127
47348,9885852988773,11048909291204660960,224
47349,9885852989657,334159426621470378,170
47350,9885852990543,77719598918610624,192
47351,9885852991451,7427212992874329835,235
47352,9885852992231,9336668695634710039,23
47353,9885852993046,12971120998240951101,61
47354,9885852993975,6048176410767127836,28
47355,9885852994782,15766521763100447432,200
47356,9885852995680,6881879513331703592,40
47357,9885852996497,13394023835541005794,226
47358,9885852997393,10375138047886077555,115
47359,9885852998286,12067174293885361291,139
47360,9885852999178,12472768392151369847,119
47361,9885852999960,15208307479944315333,197
47362,9885853000743,9159121732405238984,200
47363,9885853001665,1399991490123211531,11
47364,9885853002590,804748949391307805,29
47365,9885853003508,10255176495238692296,200
47366,9885853004295,9754782077958884061,221
47367,9885853005216,1786838647163606300,28
47368,9885853006144,14578254760241902787,195
47369,9885853007038,12523414820415574357,85
47370,9885853007855,8253204185200192020,20
47371,9885853008744,11076410096321033218,2
47372,9885853009573,7971553321026240493,237
47373,9885853010485,7033882303863499957,181
47374,9885853011406,13251066783538043360,224
47375,9885853012286,14983643409005341772,76
47376,9885853013091,16926069527667170574,14
47377,9885853013897,1633693667715036038,134
47378,9885853014789,10917567963957322447,207
47379,9885853015558,17091053519976489294,78
47380,9885853016377,7358976293438055741,61
47381,9885853017293,8398535935311372352,64
47382,9885853018216,13570094638025953741,205
47383,9885853018986,13787116295694154276,36
47384,9885853019799,13970998804500412907,235
47385,9885853020569,7960887253431572000,32
47386,9885853021453,13955123818008752549,165
47387,9885853022226,10152545682738265923,67
47388,9885853023038,9855416530660370976,32
47389,9885853023914,13469469877553031647,223
47390,9885853024693,3869544912855824680,40
47391,9885853025571,6330215816025118548,84
47392,9885853026461,16004128941119448658,82
47393,9885853027268,14396133154189188582,230
47394,9885853028052,16587274137515605568,64
47395,9885853028861,6528246687635064654,78
47396,9885853029745,5071381905510242349,45
47397,9885853030621,15224657379505819043,163
47398,9885853031405,7189465724620311682,130
47399,9885853032320,15443660920702246268,124
47400,9885853033102,1034281627894782747,27
47401,9885853033982,17800101360390318321,241
47402,9885853034756,3909277896843768075,11
47403,9885853035636,7557530695456836972,108
47404,9885853036557,5331892882741484782,238
47405,9885853037482,15428192913629126128,240
47406,9885853038374,2816248471525483593,73
47407,9885853039254,14782141506607135889,145
47408,9885853040142,4051571168989198428,92
47409,9885853041026,624726827278719665,177
47410,9885853041908,17901504450151696896,0
47411,9885853042904,17411675960363436916,116
47412,9885853043709,10460338821388531299,99
47413,9885853044509,2708280529259561756,28
47414,9885853045393,5074613750377541267,147
47415,9885853046302,6485796857910445590,22
47416,9885853047176,14480576569533753393,49
47417,9885853048092,9884870778031335863,183
47418,9885853049001,2288692071031246339,3
47419,9885853049793,17995969340136691495,39
47420,9885855626685,15770474031440460700,156
47421,9885855630817,25470180173194075,91
47422,9885855633032,15327447985432291218,146
47423,9885855634538,2503819648083259526,134
47424,9885855636113,3441105266326067691,235
47425,9885855637226,4002030425797899971,195
47426,9885855638165,17236711230083352734,158
47427,9885855639204,10501948029318851851,11
47428,9885855640198,5561120469065219857,17
47429,9885855641252,15942378860627536705,65
47430,9885855642035,4123580998493230955,107
47431,9885855642984,3147374528015699115,171
47432,9885855643876,17216186354770008359,39
47433,9885855644770,365227488192182516,244
47434,9885855645788,1232944632902363022,142
47435,9885855646776,2333624123793676515,227
47436,9885855647556,4285138314839503091,243
47437,9885855648339,6259283787097035615,95
47438,9885855649215,17092052053392700058,154
47439,9885855650152,5616888291636554814,62
47440,9885855651088,10624101180362283693,173
47441,9885855651979,8039702124462623102,126
47442,9885855652757,18265108965501016936,104
47443,9885855653639,17226132048962563971,131
47444,9885855654519,8615790715768657089,193
47445,9885855655299,11672377649268420768,160
47446,9885855656185,7386827942917540592,240
47447,9885855656958,15839970271270425624,24
47448,9885855657882,15465928480657745539,131
47449,9885855658766,15525131979957611915,139
47450,9885855659652,15548968743963587926,86
47451,9885855660467,13135219056860832581,69
47452,9885855661276,3365915089158856333,141
47453,9885855662168,8805902178576393006,46
47454,9885855663091,4793147176088285396,212
47455,9885855663979,9277777269969101336,24
47456,9885855664786,10461658539422375848,168
47457,9885855665674,2483391209286536064,128
47458,9885855666446,4451904088865497511,167
47459,9885855667220,10974745208401680241,113
47460,9885855668104,10815226514835958487,215
47461,9885855668997,6295751157005851827,179
47462,9885855669771,8147712346550610585,153
47463,9885855670545,11522044564030224241,113
47464,9885855671433,925780275368257496,216
47465,9885855672417,14282876986366354987,43
47466,9885855673340,4024783995903072565,53
47467,9885855674150,394182195403014334,190
47468,9885855675087,11948144176874297023,191
47469,9885855675982,14100801843896818640,208
47470,9885855676866,16905875453826904225,161
47471,9885855677650,11093736756248765495,55
47472,9885855678465,4283836828492897183,159
47473,9885855679351,6201407473729843161,217
47474,9885855680237,16135087342584150693,165
47475,9885855681017,3901474029642989576,8
47476,9885855682156,4132597176644186515,147
47477,9885855683227,7335949405633162171,187
47478,9885855683999,15569324990079241999,15
47479,9885855684928,16615861578341792891,123
47480,9885855685810,6503373389959208259,67
47481,9885855686742,14239442385199828511,31
47482,9885855687667,3742214607773969737,73
47483,9885855688588,2387921610541947309,173
47484,9885855689358,8510747930083699140,196
47485,9885855690134,845882139324036148,52
47486,9885855691047,5426402282963385747,147
47487,9885855691821,15977180515350826575,79
47488,9885855692744,10316818336869574717,61
47489,9885855693670,8896602120069314680,120
47490,9885855694443,17118875969524727669,117
47491,9885855695369,244825102983966292,84
47492,9885855696284,12072896807552402844,156
47493,9885855697170,10779608713305591828,20
47494,9885855698092,15925346149464407216,176
47495,9885855698871,7400844448365252611,3
47496,9885855699842,11478204830816280079,15
47497,9885855700738,14514302742640668648,232
47498,9885855701547,13355656899548683009,1
47499,9885855702423,4131351370194893661,93
47500,9885855703443,5710441297989092307,211
47501,9885855704332,8274410906537167536,176
47502,9885855705220,12448145047949501287,103
47503,9885855706030,1432889356227717461,85
47504,9885855706949,6727527480079489031,7
47505,9885855707754,10241417061600699505,113
47506,9885855708646,12001291830881280415,159
47507,9885855709534,13061286103329430117,101
47508,9885855710310,18133989933318792870,166
47509,9885855711087,4354130786236410633,9
47510,9885855712001,2110011652564877329,17
47511,9885855712924,1539465054580787006,62
47512,9885855713845,13067697961331345002,106
47513,9885855714733,87145490641129856,128
47514,9885855715639,16175171007699594359,119
47515,9885855716491,10030835532850412816,16
47516,9885855717297,1141568982206233944,88
47517,9885855718222,2457518584545903462,102
47518,9885855719137,11843249943474993689,25
47519,9885855720063,14150493154605118294,86
47520,9885855720872,10246938502713942930,146
47521,9885855721648,13817759456895997122,194
47522,9885855722419,17572918562133441226,202
47523,9885855723195,10889543199529652506,26
47524,9885855724002,4935579196348738043,251
47525,9885855724886,13514089062178736946,50
47526,9885855725660,5893140609954448096,224
47527,9885855726548,12971536063814223782,166
47528,9885855727353,11654313677779968200,200
47529,9885855728129,13275828898800651125,117
47530,9885855728902,3044839861775468216,184
47531,9885855729786,6083742312013293120,64
47532,9885855730712,17440551724654043271,135
47533,9885855731568,4080352355159524328,232
47534,9885855732444,11241913060457833489,17
47535,9885855733259,15686757395047421518,78
47536,9885855734070,10532736679229711959,87
47537,9885855734887,12276562980341943721,169
47538,9885855735697,2422153684956967273,105
47539,9885855736585,15988849007032624622,238
47540,9885855737358,4541669580586320384,0
47541,9885855738402,3161676522775611256,120
47542,9885855739329,11849314312719655379,211
47543,9885855740136,3574085700191020309,21
47544,9885855741058,18177444572830029516,204
47545,9885855741839,13979936415999255394,98
47546,9885855742646,7434243631185106929,241
47547,9885855743542,1395746985958506917,165
47548,9885855744430,6691032408930138911,31
47549,9885855745351,8160188572267691011,3
47550,9885855746151,8991932538919722598,102
47551,9885855746926,6461871099236204901,101
47552,9885855747698,17561730205119588374,22
47553,9885855748623,8870064085181215076,100
47554,9885855749399,796842445600746239,255
47555,9885855750281,12976704197836068369,17
47556,9885855751204,138665460566521724,124
47557,9885855752086,5655232042266815399,167
47558,9885855752858,10571243217663397062,198
47559,9885855753750,11196541284056319676,188
47560,9885855754642,16600904807141688549,229
47561,9885855755532,4060601535868626781,93
47562,9885855756449,10255745161253734353,209
47563,9885855757345,7620431103540131416,88
47564,9885855758262,1246360951790567913,233
47565,9885855759036,7534564583347680509,253
47566,9885855759812,11334451393052980801,65
47567,9885855760737,18022209968379156773,37
47568,9885855761666,15441374438375899534,142
47569,9885855762554,7908201739576990476,12
47570,9885855763472,705840048132462055,231
47571,9885855764358,12748643357345023840,96
47572,9885855765279,17958145403126326527,255
47573,9885855766053,13580136718308334721,129
47574,9885855766828,8944791460095168977,209
47575,9885855767716,2414609956970368547,35
47576,9885855768636,16489661259132292285,189
47577,9885855769415,10038486380428146966,22
47578,9885855770225,7200175510933131772,252
47579,9885855771112,18156217537937745493,85
47580,9885855771928,9758140808974967847,39
47581,9885855772849,11571912231664594923,235
47582,9885855773632,2105280469417051939,35
47583,9885855774554,3840534779387112455,7
47584,9885855775469,8653049335062865635,227
47585,9885855776357,11187261378320944427,43
47586,9885855777277,3169803202634061281,225
47587,9885855778168,4691365236835491008,192
47588,9885855778940,17191528460062126909,61
47589,9885855779869,17227204368914827760,240
47590,9885855780675,12357523669103907835,251
47591,9885855781452,9771478810954351593,233
47592,9885855782332,387181930519499062,54
47593,9885855783248,15710199093099548785,113
47594,9885855784018,3019249232527746724,164
47595,9885855784909,5752440581472342887,103
47596,9885855785791,13675927459794930342,166
47597,9885855786567,12960814168688416524,12
47598,9885855787374,12765202688382420390,166
47599,9885855788152,9230456734727365730,98
47600,9885855789069,14146943896822167151,111
47601,9885855789847,4765719318955568466,82
47602,9885855790768,15583242770838556933,5
47603,9885855791570,170420671504501987,227
47604,9885855792513,2328581680855103953,209
47605,9885855793395,16420432162092619622,102
47606,9885855794170,16156036831325656105,41
47607,9885857721810,13357931801114024317,125
47608,9885857723281,15897487367544302322,242
47609,9885857724208,10029361681059752113,177
47610,9885857725001,10293869170926053534,158
47611,9885857725777,1018259857434425892,36
47612,9885857726657,14039045767762890799,47
47613,9885857727464,4450843839823695087,239
47614,9885857728382,10990606899040114881,193
47615,9885857729151,9886317852342773279,31
47616,9885857730037,11872330257761171275,75
47617,9885857730848,5224498827902544711,71
47618,9885857731728,4091098261066391305,9
47619,9885857732786,13459263288580985412,68
47620,9885857733595,9863297942743350669,141
47621,9885857734522,8076776232287816686,238
47622,9885857735445,10978804713410975975,231
47623,9885857736217,16358045896208753935,15
47624,9885857737030,3957623807198719419,187
47625,9885857737954,16840098448533029433,57
47626,9885857738761,8595578855277142966,182
47627,9885857739690,7283492673428363170,162
47628,9885857740578,1924189749937063794,114
47629,9885857741466,9389440323721271633,81
47630,9885857742271,10068749211263926259,243
47631,9885857743151,5507872104515710120,168
47632,9885857743917,1931256699817621221,229
47633,9885857744683,6641940538027276909,109
47634,9885857745449,135515300296525744,176
47635,9885857746329,16096961368500452724,116
47636,9885857747319,5660160919251781093,229
47637,9885857748085,16838033066033165544,232
47638,9885857748973,17592057165274567002,90
47639,9885857749892,11678711171740570763,139
47640,9885857750770,5525304663882966231,215
47641,9885857751540,6460424621949535459,227
47642,9885857752302,12192831788875521733,197
47643,9885857753188,16562199083091809430,150
47644,9885857754070,7056328066117123011,195
47645,9885857754849,15966072518761932912,112
47646,9885857755731,11023846115956585950,222
47647,9885857756615,15412252089928701625,185
47648,9885857757389,17276632422900793103,15
47649,9885857758188,7859131834924813825,1
47650,9885857759100,13794676668024765094,166
47651,9885857759919,1748259974443300298,202
47652,9885857760801,11097640486061313451,171
47653,9885857761571,2051785062402890960,208
47654,9885857762453,15670810825500931404,76
47655,9885857763254,1601033634127726665,73
47656,9885857764173,3908663943513453673,105
47657,9885857765055,10167981324254467844,4
47658,9885857765851,2450674603047385634,34
47659,9885857766776,7970425020288544902,134
47660,9885857767658,11313164913858137370,26
47661,9885857768599,10559422808199675449,57
47662,9885857769402,1818970792269897098,138
47663,9885857770328,9903011259235686215,71
47664,9885857771243,12638678718264337454,46
47665,9885857772157,8643331718091863509,213
47666,9885857773043,9111301346264722056,136
47667,9885857773812,16494777609618355176,232
47668,9885857774694,8227367349692877827,3
47669,9885857775488,14817584649033595489,97
47670,9885857776403,8569752397610278178,34
47671,9885857777214,3203594346822896431,47
47672,9885857778016,14463546548024936704,0
47673,9885857779008,10675985443997111529,233
47674,9885857779912,17912914636696126146,194
47675,9885857780786,687707076486576978,82
47676,9885857781711,281315140887726197,117
47677,9885857782585,929090745823039348,116
47678,9885857783453,16452964913682875336,200
47679,9885857784217,15848075456875044070,230
47680,9885857784977,10049621130854582033,17
47681,9885857786127,15105909988395590869,213
47682,9885857786889,2007927889952414943,223
47683,9885857787765,14547331157790495683,195
47684,9885857788529,18182962948201901908,84
47685,9885857789326,16747850348783815858,178
47686,9885857790086,5551062594513696308,52
47687,9885857791000,1585262497057764989,125
47688,9885857791870,10097842292473227176,168
47689,9885857792638,4035448745437145313,225
47690,9885857793512,15390930476215819527,7
47691,9885857794301,3352483011040718116,36
47692,9885857795209,17197656914486610481,49
47693,9885857796012,15396893658363406435,99
47694,9885857796807,5347798207840429094,38
47695,9885857797725,14256146466019294440,232
47696,9885857798495,4972893992023040963,195
47697,9885857799381,2715387639530956566,22
47698,9885857800298,11541416104397687741,189
47699,9885857801109,18049558240082441291,75
47700,9885857801910,16683740275316700860,188
47701,9885857802682,2828094765582079686,198
47702,9885857803564,8753763058294751514,26
47703,9885857804480,29412142812800437,181
47704,9885857805352,420013028265146950,70
47705,9885857806263,18371534287029647343,239
47706,9885857807033,10669433906288618020,36
47707,9885857807838,8297770947988958636,172
47708,9885857808724,12313185766546697687,215
47709,9885857809496,3533823504249849387,43
47710,9885857810408,4771766847923282539,107
47711,9885857811297,4833663258015692908,108
47712,9885857812183,15415338492206392091,27
47713,9885857812987,16860007134554769641,233
47714,9885857813754,8015533915028510192,240
47715,9885857814640,12700096156768573677,237
47716,9885857815418,17471539748384688414,30
47717,9885857816225,1297534763851127810,2
47718,9885857817137,9071509826273440779,11
47719,9885857818060,5444883896225151982,238
47720,9885857818942,1552958268017908965,229
47721,9885857819826,7671604191689416310,118
47722,9885857820594,12111335273197673302,86
47723,9885857821509,14506596813378740401,177
47724,9885857822395,2798263514097496617,41
47725,9885857823307,9578480308072483192,120
47726,9885857824081,11911837350687003458,66
47727,9885857824998,1583792515013826368,64
47728,9885857825793,284559211823063776,224
47729,9885857826715,10959720554013996397,109
47730,9885857827603,3287954931841065190,230
47731,9885857828370,9088645904155278156,76
47732,9885857829174,7127565848902500000,160
47733,9885857829938,16822909658560707658,74
47734,9885857830851,7101860984779630735,143
47735,9885857831619,4787644197470745517,173
47736,9885857832385,12571185457987330859,43
47737,9885857833304,13728869055138483428,228
47738,9885857834184,7967641020010792044,108
47739,9885857834954,13665476256905078228,212
47740,9885857835834,8101704414933419477,213
47741,9885857836604,15034743210664984556,236
47742,9885857837488,192844564910050297,249
47743,9885857838364,1108398627223206266,122
47744,9885857839126,5173305184771102238,30
47745,9885857839925,10036785922080210997,53
47746,9885857840841,3106180839825104658,18
47747,9885857841648,7249779924662393583,239
47748,9885857842410,7151806451574570872,120
47749,9885857843175,16430317376877764158,62
47750,9885857844087,5494552513044829336,152
47751,9885857844859,3392876545431600592,208
47752,9885857845627,15259264848477468264,104
47753,9885857846507,14323080307976429770,202
47754,9885857847393,7143510439317575233,65
47755,9885857848196,16107762607283255753,201
47756,9885857849082,13175385201868369680,16
47757,9885857849999,3910725511004726979,195
47758,9885857850765,13922802177568393735,7
47759,9885857851680,6930559067991485525,85
47760,9885857852482,12147131539772733054,126
47761,9885857853370,11453018266119965947,251
47762,9885857854250,14992991474952458566,70
47763,9885857855063,10199716547336036182,86
47764,9885857855868,9709505916869188496,144
47765,9885857856789,1943269961229518236,156
47766,9885857857669,10751055203792895997,253
47767,9885857858443,18027013987110751757,13
47768,9885857859244,5062914553231271406,238
47769,9885857860128,10224736568082662438,38
47770,9885857860934,13910485624976248378,58
47771,9885857861737,15952360420414623081,105
47772,9885857862536,11552587906615401698,226
47773,9885857863306,14134486268020690087,167
47774,9885857864074,2040608236689705600,128
47775,9885857864960,6184093334695442287,111
47776,9885857865842,2429983036522063425,65
47777,9885857866763,3699253569430891272,8
47778,9885857867673,3477034179583046308,164
47779,9885857868440,14440862174828946291,115
47780,9885857869326,13955385779878850661,101
47781,9885857870218,6345875557633703885,205
47782,9885857871098,16265956840705899541,21
47783,9885857872016,917743800289221962,74
47784,9885857872921,5626122876230622278,70
47785,9885857873843,8941484575485755462,70
47786,9885857874648,11106327790611934035,83
47787,9885857875571,1898028955898368812,44
47788,9885857876378,8393414832509780015,47
47789,9885857877186,11810711162649361421,13
47790,9885857878103,1203802479306543837,221
47791,9885857878912,4630496009521559621,69
47792,9885857879719,12527028637080788786,50
47793,9885859759729,6497323721187600924,28
47794,9885859762414,1216030448840938344,104
47795,9885859763915,6894182598273026827,11
47796,9885859765088,9443119996366432898,130
47797,9885859765972,17472228584977363984,16
47798,9885859767059,5706752552912795276,140
47799,9885859767901,13971399861930557051,123
47800,9885859768807,16310958201342473190,230
47801,9885859769717,14171060436601796233,137
47802,9885859770457,9300408885180205760,192
47803,9885859771297,2868799690866699325,61
47804,9885859772174,17617462992499766684,156
47805,9885859772912,14117121346553770308,68
47806,9885859773680,7229525955120722366,190
47807,9885859774524,17683081533741413092,228
47808,9885859775261,18200172413202908981,53
47809,9885859776034,3501527941804285010,82
47810,9885859776904,12226124060560528970,74
47811,9885859777674,11294215855186724712,104
47812,9885859778635,13102420907441362767,79
47813,9885859779407,71393522865345964,172
47814,9885859780330,11743450201392502560,32
47815,9885859781275,11528479269163153143,247
47816,9885859782007,2443764159355205415,39
47817,9885859782884,5490133887850184894,190
47818,9885859783756,16795317596223839454,222
47819,9885859784496,4099518539246066735,47
47820,9885859785376,4861240116775388369,209
47821,9885859786248,12108304043165610016,32
47822,9885859787162,15697056280845961892,164
47823,9885859787902,8151564474250860248,216
47824,9885859788748,4744282945651099789,141
47825,9885859789591,7032608245982159383,23
47826,9885859790461,17601608592471483128,248
47827,9885859791310,14595073144648483678,94
47828,9885859792082,14098473078718484408,184
47829,9885859792816,17396382687186385235,83
47830,9885859793582,3174774214815024631,247
47831,9885859794426,613959992411962876,252
