trial,tsc,rng,low8
63282,4652874285341,18021015588259288736,160
63283,4652874286017,11184283268044714726,230
63284,4652874286688,12198234872578088695,247
63285,4652874287359,15877817635463258377,9
63286,4652874288054,4219515101416956746,74
63287,4652874288887,13625871601321991504,80
63288,4652874289602,9152841002775315330,130
63289,4652874290415,15218464100886690249,201
63290,4652874291086,9275873235063967496,8
63291,4652874291913,8330301911239754232,248
63292,4652874292732,14588004922621847815,7
63293,4652874293431,9750750806346485691,187
63294,4652874294197,9046012178929545593,121
63295,4652874294971,11178973615683899326,190
63296,4652874295640,12030514139945384482,34
63297,4652874296341,3526558922471656082,146
63298,4652874297148,9949847261141444909,45
63299,4652874297949,9420862609482903039,255
63300,4652874298715,15168008533432173349,37
63301,4652874299516,115206965782272867,99
63302,4652874300400,2316665190748989500,60
63303,4652874301202,8361040052189615860,244
63304,4652874301869,10743384368685688171,107
63305,4652874302639,14079967548316629295,47
63306,4652874303440,611129141545746002,82
63307,4652874304230,11422244430707478468,196
63308,4652874304899,17339776394771301696,64
63309,4652874305606,10596644989439538397,221
63310,4652874306285,17956528550481841680,16
63311,4652874306988,243068701093629548,108
63312,4652874307805,9293764929115039043,67
63313,4652874308604,13063092193275689608,136
63314,4652874309276,10533860732016763979,75
63315,4652874309978,17063730385297495529,233
63316,4652874310658,6834283244766112660,148
63317,4652874311427,4346200828607972864,0
63318,4652874312294,11896556408344983704,152
63319,4652874312971,12218895247945638344,200
63320,4652874313642,11833753213649376595,83
63321,4652874314345,2197254691378295448,152
63322,4652874315150,5434284367066376430,238
63323,4652874315926,12900636113735483746,98
63324,4652874316623,12506080794693436931,3
63325,4652874317322,10332929196265713367,215
63326,4652874317999,9735624955632434459,27
63327,4652874318800,12553068200043195000,120
63328,4652874319474,15010728404731948904,104
63329,4652874320147,6913613151555341027,227
63330,4652874320911,13590108839591479125,85
63331,4652874321616,5745745551355824461,77
63332,4652874322419,1689369627090664659,211
63333,4652874323195,1558977929106237615,175
63334,4652874323957,17276459508040797160,232
63335,4652874324634,7951086602439088850,210
63336,4652874325394,14509277512311348278,54
63337,4652874326102,1760572336778607800,184
63338,4652874326876,3338495499975528388,196
63339,4652874327648,5440073478822395115,235
63340,4652874328315,5089097217163623480,56
63341,4652874329018,13075643422752654660,68
63342,4652874329819,17278641113018517920,160
63343,4652874330593,7721066587499483389,253
63344,4652874331263,839908107833280958,190
63345,4652874332060,9081764515470463764,20
63346,4652874332763,6994284076294559859,115
63347,4652874333430,2608344815415100711,39
63348,4652874334133,13716867170213658643,19
63349,4652874334934,9695948501341919807,63
63350,4652874335635,3596672712055259040,160
63351,4652874336308,9493181667778709927,167
63352,4652874336974,6824427612240760441,121
63353,4652874337643,3228849491799890789,101
63354,4652874338309,2207486835417503099,123
63355,4652874338980,6926758138822730977,225
63356,4652874339644,4294839740183188817,81
63357,4652874340427,2715862707866558584,120
63358,4652874341173,18171522510071873121,97
63359,4652874341975,4319863449432667764,116
63360,4652874342636,12712860649726170623,255
63361,4652874343437,11747831907099853943,119
63362,4652874344207,1894156050480447644,156
63363,4652874344876,1392077736544272154,26
63364,4652874345573,1528304967872017749,85
63365,4652874346274,10379267076969642741,245
63366,4652874347042,9432940251533343532,44
63367,4652874347745,2940871281592508170,10
63368,4652874348444,10554007417134229141,149
63369,4652874349208,6625543186247616485,229
63370,4652874349905,524621525423185421,13
63371,4652874350702,7070288988988722187,11
63372,4652874351389,12436663098807170858,42
63373,4652874352184,1822039892468923253,117
63374,4652874352885,6869743808318774276,4
63375,4652874353574,16023179043819749988,100
63376,4652874354340,12118515714984635571,179
63377,4652874355110,8797294306166290311,135
63378,4652874355775,5989188865187207504,80
63379,4652874356472,7383858459494630540,140
63380,4652874357138,5496910899408084777,41
63381,4652874357845,11565592036856159494,6
63382,4652874358634,10795147466209567824,80
63383,4652874359431,51668161172281927,71
63384,4652874360353,4194009082548197074,210
63385,4652874361148,2053982149683562761,9
63386,4652874361841,17252363714965591858,50
63387,4652874362635,18231359147970732014,238
63388,4652874363400,6870659457189299410,210
63389,4652874364072,7338573346285489487,79
63390,4652874364775,4998483749978818188,140
63391,4652874365438,4967205539600818465,33
63392,4652874366135,13054174282669979753,105
63393,4652874366911,10197126809422865040,144
63394,4652874367673,15084984664531203547,219
63395,4652874368444,7082726381552153738,138
63396,4652874369147,1706610350785665342,62
63397,4652874369848,6439591346959403514,250
63398,4652874370547,10177541326036772833,225
63399,4652874371319,7219896557339669230,238
63400,4652874371986,1114568901034530942,126
63401,4652874372656,5405134659104180089,121
63402,4652874373319,2053453866980964701,93
63403,4652874374024,15524939838777848363,43
63404,4652874374819,16835801316954136278,214
63405,4652874375593,17643253364174978426,122
63406,4652874376361,17751008930433556055,87
63407,4652874377162,2388693152601759121,145
63408,4652874377926,14359278201105248854,86
63409,4652874378725,3228824511599811497,169
63410,4652874379491,10032258084903372158,126
63411,4652874380265,14319360190791564808,8
63412,4652874380960,15446592518464210711,23
63413,4652874381663,848935356858812353,193
63414,4652874382460,4831544609965239030,246
63415,4652874383224,4961545212983478503,231
63416,4652874383992,7802228656513064135,199
63417,4652874384759,8477997054008820746,10
63418,4652874385458,17509014111615261216,32
63419,4652874386258,8277928772212188546,130
63420,4652874386923,12476580261982846545,81
63421,4652874387730,1783628215120661631,127
63422,4652874388398,3602697994568115183,239
63423,4652874389075,11975157973738176735,223
63424,4652874389872,9011298977320874569,73
63425,4652874390579,10448096522678525716,20
63426,4652874391376,8041375003660822106,90
63427,4652874392083,17187684433385452698,154
63428,4652874392882,3069344343092562562,130
63429,4652874393554,589949176140778714,218
63430,4652874394316,13141287809897871944,72
63431,4652874395121,4205139194281108008,40
63432,4652874395824,10300295266748886073,57
63433,4652874396590,1742420328333243694,46
63434,4652874397259,6108189352467567542,182
63435,4652874397964,4422890984289715876,164
63436,4652874398663,12287426556897628831,159
63437,4652874399468,8090582225530965081,89
63438,4652874400171,5779753859879569507,99
63439,4652874400838,11850808579289762496,192
63440,4652874401632,15237212100780306598,166
63441,4652874402407,8888991554378630355,211
63442,4652874403108,4392325176695685283,163
63443,4652874403781,15324237486817939302,102
63444,4652874404549,15697523266893009022,126
63445,4652874405317,9707421088716897338,58
63446,4652874406022,12648911982870301694,254
63447,4652874406796,17478862956534464343,87
63448,4652874407591,15169537724157366949,165
63449,4652874408361,6791777336204345150,62
63450,4652874409274,16474630765815842313,9
63451,4652876434240,11050703846701196616,72
63452,4652876437900,17280189387317177309,221
63453,4652876440004,7297574270861916781,109
63454,4652876442164,10114156153775745027,3
63455,4652876443747,7818028200100837911,23
63456,4652876445210,3023591204320429401,89
63457,4652876446700,2131874105972445849,153
63458,4652876447948,12245006922146112973,205
63459,4652876449210,12253416623720489399,183
63460,4652876450155,11673369336091889034,138
63461,4652876450925,17971420200994501679,47
63462,4652876451766,9285537921659549098,170
63463,4652876452900,8907852861869287800,120
63464,4652876453884,1536304503128039805,125
63465,4652876454630,10961562796267860331,107
63466,4652876455392,12293481785826088528,80
63467,4652876456276,643746855360565009,17
63468,4652876457522,5441199208709675892,116
63469,4652876458444,16655642941560779965,189
63470,4652876459206,1734180884738386518,86
63471,4652876460034,16579789149332631889,81
63472,4652876460903,11402310516153591635,83
63473,4652876461653,7836553226061709240,184
63474,4652876462409,5167177814750783385,153
63475,4652876463178,8801422159849264291,163
63476,4652876463844,15518694640692366817,225
63477,4652876464614,9859137277847262432,224
63478,4652876465281,7887900745547893589,85
63479,4652876466013,6889784278775776564,52
63480,4652876466795,13244181056369507480,152
63481,4652876467559,460265655354032596,212
63482,4652876468533,17844669978866428022,118
63483,4652876469463,782135960964658417,241
63484,4652876470329,4583807281275745132,108
63485,4652876471000,8873470866145488605,221
63486,4652876471668,5665441146730246515,115
63487,4652876472333,10787262952672958935,215
63488,4652876473095,16795726402999754578,82
63489,4652876473890,165121308451406666,74
63490,4652876474733,16442632680887871236,4
63491,4652876475605,8691932285524101202,82
63492,4652876476304,2520137789653739714,194
63493,4652876476975,2440825050532229309,189
63494,4652876477641,4747799499149928934,230
63495,4652876478312,7319392442561941804,44
63496,4652876479007,12741774241366650215,103
63497,4652876479773,9045721122065630036,84
63498,4652876480476,17329076348884719191,87
63499,4652876481273,14798689663599503620,4
63500,4652876482069,8691377298941815015,231
63501,4652876482740,6146522437431804844,172
63502,4652876483409,8390361208967210027,43
63503,4652876484104,1741149761018935425,129
63504,4652876484772,16622165342352192914,146
63505,4652876485543,13848269627690196684,204
63506,4652876486311,16592803138038603846,70
63507,4652876487107,16439940020367759387,27
63508,4652876487902,16851389521116719249,145
63509,4652876488581,17397159777062233455,111
63510,4652876489247,9013863769521807439,79
63511,4652876490046,4753423672834996592,112
63512,4652876490812,9313648561806540926,126
63513,4652876491582,1601909926484449673,137
63514,4652876492249,14446144873098336888,120
63515,4652876493017,2442902958343717835,203
63516,4652876493690,8004727697335125936,176
63517,4652876494360,880247936027448827,251
63518,4652876495155,1619633044498862412,76
63519,4652876495852,2272047045481741621,53
63520,4652876496547,6936444749197242281,169
63521,4652876497220,617945396530468934,70
63522,4652876498041,5945599463512461743,175
63523,4652876498710,13527006194651878383,239
63524,4652876499478,11097716372343379985,17
63525,4652876500280,7284649907644754564,132
63526,4652876500951,11711854790389174157,141
63527,4652876501721,17913225840518530299,251
63528,4652876502494,11580610372596477028,100
63529,4652876503264,2566090092593350260,116
63530,4652876504038,15343854525099334142,254
63531,4652876504812,10007259863940790569,41
63532,4652876505507,10013164625447999217,241
63533,4652876506180,10526313461350413075,19
63534,4652876506877,12641547260763914319,79
63535,4652876507584,7732312801583737045,213
63536,4652876508349,17559082240919030919,135
63537,4652876509027,6296057606709631954,210
63538,4652876509791,4762319265804807256,88
63539,4652876510594,931430618666694144,0
63540,4652876511519,240762052728320196,196
63541,4652876512318,1856862743251748792,184
63542,4652876513086,737562319527816186,250
63543,4652876513852,15890867322213014292,20
63544,4652876514547,7138981289032629722,218
63545,4652876515321,549213167997045513,9
63546,4652876516108,9821196725373311558,70
63547,4652876516908,5242877624100688008,136
63548,4652876517573,15032055334225100993,193
63549,4652876518347,18053553870735579767,119
63550,4652876519122,2915324952266345498,26
63551,4652876519918,16276749470398006886,102
63552,4652876520688,13326475028025339574,182
63553,4652876521357,3284046660882532400,48
63554,4652876522156,17143134728792275897,185
63555,4652876522830,16199799200861013867,107
63556,4652876523497,10602717768089188717,109
63557,4652876524174,12925699763632874077,93
63558,4652876524869,2369351547683694205,125
63559,4652876525637,4707261315951105758,222
63560,4652876526411,7910038211546504650,202
63561,4652876527177,15403281279586196354,130
63562,4652876527846,10156001424698069159,167
63563,4652876528519,3202324872632224754,242
63564,4652876529285,8238532616255295224,248
63565,4652876530057,17522940824753842333,157
63566,4652876530728,10636195671605538468,164
63567,4652876531402,12014799912033842257,81
63568,4652876532100,7427719896202137569,225
63569,4652876532868,3774919009630320514,130
63570,4652876533636,4955855320480075523,3
63571,4652876534424,13204492966675026909,221
63572,4652876535099,17908485789694802782,94
63573,4652876535798,12160474905806487618,66
63574,4652876536495,5792289724768445473,33
63575,4652876537292,11586114349927873605,69
63576,4652876537997,10672468256564312674,98
63577,4652876538702,14804419406881492512,32
63578,4652876539371,3254659682114543082,234
63579,4652876540137,11182474048923425411,131
63580,4652876540832,17930920402789480652,204
63581,4652876541505,9778495562312748892,92
63582,4652876542293,7107133745513913032,200
63583,4652876543062,8803084579197196965,165
63584,4652876543824,10473407842567948612,68
63585,4652876544533,10093961482609481821,93
63586,4652876545228,7783780784486946227,179
63587,4652876545998,6531607323984706869,53
63588,4652876546791,10028929339829362325,149
63589,4652876547492,12465170043907200807,39
63590,4652876548193,10820587685589545700,228
63591,4652876548896,16459781067180226,194
63592,4652876549778,16036611311254039118,78
63593,4652876550571,3145631358016426732,236
63594,4652876551341,5064450255046108228,68
63595,4652876552136,10167796130190536035,99
63596,4652876552804,12798925614216182569,41
63597,4652876553475,12448870441947230599,135
63598,4652876554176,7867527409989513267,51
63599,4652876554971,1437804905182277871,239
63600,4652876555737,9943640702697788895,223
63601,4652876556505,4079957400700929137,113
63602,4652876557273,3166129472515920242,114
63603,4652876557942,12916203377655138555,251
63604,4652876558710,5225944533483672943,111
63605,4652876559381,3992850277287135511,23
63606,4652876560084,14001935754725844105,137
63607,4652876560852,13142407126289475958,118
63608,4652876561622,11844292627897027026,210
63609,4652876562390,1791107994897167387,27
63610,4652876563185,15793932429942015528,40
63611,4652876563988,2325963725124261786,154
63612,4652876564756,2632408341419849902,174
63613,4652876565427,11184677356112968808,104
63614,4652876566195,16845029993301580605,61
63615,4652876566991,5220979145709955917,77
63616,4652876567788,17875226594660394357,117
63617,4652876568564,6098360262827341795,227
63618,4652876569333,11411167829488831981,237
63619,4652876570103,8234067571145444355,3
63620,4652876570893,3658139503330346379,139
63621,4652876571566,7088395312752078244,164
63622,4652876572233,12025654101924536589,13
63623,4652876573037,7229061106669109915,155
63624,4652876573704,8778492547406876156,252
63625,4652876574375,9813256575105926787,131
63626,4652876575047,5704043601111985413,5
63627,4652876575742,11092589503212899120,48
63628,4652876576537,14185693941025628547,131
63629,4652876577309,11194201785442659733,149
63630,4652876578075,16655729189214450081,161
63631,4652876578850,1698793671363837927,231
63632,4652876579616,8436848840459642168,56
63633,4652876580315,15820137844368980785,49
63634,4652876581114,10128715297640678375,231
63635,4652876581888,12664185395824732090,186
63636,4652876582563,16301933262315258124,12
63637,4652876583264,16025506266954971552,160
63638,4652878119126,12078083370305667842,2
63639,4652878121726,5983811901660774378,234
63640,4652878123898,1858052761339827985,17
63641,4652878125851,566960518413711791,175
63642,4652878127873,2921179864015976907,203
63643,4652878129465,13614887890935956053,85
63644,4652878130891,12194593524402040820,244
63645,4652878132426,2561586915642992700,60
63646,4652878133612,14447108423648553319,103
63647,4652878134704,9704800106418087226,58
63648,4652878135756,10616861102519066262,150
63649,4652878136626,16889778850338891090,82
63650,4652878137549,6075689663414702514,178
63651,4652878138620,15411723990049593501,157
63652,4652878139333,14547427763822547182,238
63653,4652878140000,10282215659776579721,137
63654,4652878140670,7877292106373504461,205
63655,4652878141443,952035978303932852,180
63656,4652878142526,6095983058117493211,219
63657,4652878143481,2612210562402875155,19
63658,4652878144326,6199150409976569965,109
63659,4652878145212,7180457978461302266,250
63660,4652878145873,2028131307686291674,218
63661,4652878146540,2751555100914087570,146
63662,4652878147202,15983853869847239452,28
63663,4652878148165,16939360740057727271,39
63664,4652878149118,15243770574919617314,34
63665,4652878149984,187580317979149255,199
63666,4652878151021,2422300312792034599,39
63667,4652878151795,17650931360439909522,146
63668,4652878152563,14370395809863036084,180
63669,4652878153329,6504988543424652833,33
63670,4652878154116,9826577359669075157,213
63671,4652878154782,4761350566745956806,198
63672,4652878155447,6983200436367113015,55
63673,4652878156150,409110411737611393,129
63674,4652878157111,414918235216906307,67
63675,4652878158097,7221470084703857766,102
63676,4652878158902,11762536741799414381,109
63677,4652878159672,687160697208663725,173
63678,4652878160461,11444295772372848492,108
63679,4652878161235,5748502452536883159,215
63680,4652878161899,1842409801941225117,157
63681,4652878162570,6662488528312473543,199
63682,4652878163233,8378240037212547845,5
63683,4652878164037,11007691589292079479,119
63684,4652878165135,14558192105993353212,252
63685,4652878165907,5544719708493730735,175
63686,4652878166572,6614513380524876894,94
63687,4652878167275,7281371771037080830,254
63688,4652878167941,16454614609090053736,104
63689,4652878168709,12270774933993109854,94
63690,4652878169500,1526597054386320294,166
63691,4652878170177,3508614545058899202,2
63692,4652878170866,14281482670087188056,88
63693,4652878171660,2354469507968018516,84
63694,4652878172368,5988739292509098919,167
63695,4652878173034,10462617300677050351,239
63696,4652878173798,13875675292303208802,98
63697,4652878174591,4114821828773323985,209
63698,4652878175255,15398734151551177493,21
63699,4652878176048,4541162333416255122,146
63700,4652878176719,17334433529296879006,158
63701,4652878177491,4498791248227881786,58
63702,4652878178190,16603355524691901489,49
63703,4652878178980,17137781651714272781,13
63704,4652878179777,2162769437447404795,251
63705,4652878180446,16499442648633679889,17
63706,4652878181214,10010117255588113617,209
63707,4652878182011,1734746838962491457,65
63708,4652878182801,2110305962190337752,216
63709,4652878183470,5991070795625942459,187
63710,4652878184136,16914947123405902438,102
63711,4652878184931,5658701846292908963,163
63712,4652878185598,18043775552823096234,170
63713,4652878186360,10034135638934193198,46
63714,4652878187156,10282960563151967415,183
63715,4652878187957,9807569730129867209,201
63716,4652878188721,7271094839023654612,212
63717,4652878189388,8193081982476383221,245
63718,4652878190050,16216522362720535658,106
63719,4652878190820,5719884753262006059,43
63720,4652878191513,6886243963560025277,189
63721,4652878192180,10001901829920009168,208
63722,4652878192946,11918504997974070087,71
63723,4652878193751,10830271518934018699,139
63724,4652878194513,10595120158257658518,150
63725,4652878195279,6961740232719575911,103
63726,4652878196041,6152240476496600150,86
63727,4652878196738,4336046357604064403,147
63728,4652878197405,15945514673098824452,4
63729,4652878198195,6734599376358209283,3
63730,4652878198882,15646838343739317843,83
63731,4652878199679,17497774686101389588,20
63732,4652878200472,11714955640004251432,40
63733,4652878201270,10167590817566526598,134
63734,4652878201963,13142416600883976199,7
63735,4652878202658,12452629185122707978,10
63736,4652878203349,11006897693653142950,166
63737,4652878204046,474957066987039282,50
63738,4652878204857,540084543378221406,94
63739,4652878205731,13333469780619423658,170
63740,4652878206394,11501724054543922320,144
63741,4652878207060,11341018255293697042,18
63742,4652878207755,3247985063144520562,114
63743,4652878208517,3896114839364929756,220
63744,4652878209283,9235630619764760871,39
63745,4652878210076,6041835736406208634,122
63746,4652878210838,16216211701446833431,23
63747,4652878211637,8271223928271226024,168
63748,4652878212397,4805547645176765445,5
63749,4652878213088,16024587561752910983,135
63750,4652878213882,636390631667616476,220
63751,4652878214641,3036374629428599395,99
63752,4652878215334,6945539320390066539,107
63753,4652878216000,2979727539653620131,163
63754,4652878216659,9174765643352330917,165
63755,4652878217325,16820364664321687722,170
63756,4652878218085,17378382885605488827,187
63757,4652878218851,16848585690434084435,83
63758,4652878219642,18399107571972190611,147
63759,4652878220410,4873177779864456678,230
63760,4652878221172,14237081846897288174,238
63761,4652878221942,2476405320797592456,136
63762,4652878222705,14780718852796535631,79
63763,4652878223505,4922519501757424918,22
63764,4652878224296,14059990689696270824,232
63765,4652878225070,14079796487413744658,18
63766,4652878225765,114022015634910702,238
63767,4652878226529,17018089257888811926,150
63768,4652878227192,7577574781797303979,171
63769,4652878227958,711908275639853492,180
63770,4652878228716,14892039856365854523,59
63771,4652878229413,2724418221452229868,236
63772,4652878230179,1287954681287700270,46
63773,4652878230974,5510434738098199183,143
63774,4652878231734,6302790909384935284,116
63775,4652878232402,9894533571057999412,52
63776,4652878233097,16161073922021205384,136
63777,4652878233866,14875362949500597844,84
63778,4652878234656,17736032309430280872,168
63779,4652878235420,3508460231263968852,84
63780,4652878236211,135713491444246806,22
63781,4652878237006,8422792043571625506,34
63782,4652878237699,17422575422022584628,52
63783,4652878238503,10421360043272070825,169
63784,4652878239263,9962745033768855669,117
63785,4652878240058,15484535225720814190,110
63786,4652878240828,13615928617760457637,165
63787,4652878241499,12527824150006883291,219
63788,4652878242163,278556174069416037,101
63789,4652878242928,8907868919951722118,134
63790,4652878243692,13194511254783233316,36
63791,4652878244389,7341760197913715871,159
63792,4652878245159,5462937660822295228,188
63793,4652878245927,15016199146836586898,146
63794,4652878246594,2676617733725636270,174
63795,4652878247362,6841207814296127545,57
63796,4652878248159,11651908566866855638,214
63797,4652878248931,13166480700974433244,220
63798,4652878249599,3491673670807694846,254
63799,4652878250366,18015511181455254650,122
63800,4652878251034,1431902921915290638,14
63801,4652878251831,2511809527260743692,12
63802,4652878252627,12075733110244139343,79
63803,4652878253426,6227838256213894086,198
63804,4652878254190,9586584926316108070,38
63805,4652878254889,10454890698146138105,249
63806,4652878255656,3550461199650843827,179
63807,4652878256328,7589329859136147984,16
63808,4652878257025,17418082727360005267,147
63809,4652878257789,3083884917801829808,176
63810,4652878258489,7534636782142665403,187
63811,4652878259157,6315924340072374767,239
63812,4652878259822,2877109111378702847,255
63813,4652878260486,9039983854877778784,96
63814,4652878261183,11017245277162745935,79
63815,4652878261980,15428972632216857932,76
63816,4652878262775,11276059436806012378,218
63817,4652878263543,3153341523387596119,87
63818,4652878264207,14417290609775118870,22
63819,4652878265002,17097766142788582559,159
63820,4652878265770,6778196949427742487,23
63821,4652878266538,8467738909568664886,54
63822,4652878267199,17938261387119669770,10
63823,4652878267991,6396400086104346043,187
63824,4652879751103,365629446201152280,24
63825,4652879754275,2400725819753636982,118
63826,4652879756549,7475534010205475202,130
63827,4652879758311,13565657999166378284,44
63828,4652879760150,13896293304208235076,68
63829,4652879762047,7034048354659787044,36
63830,4652879763331,17533299629863329550,14
63831,4652879765022,6345428870445484100,68
63832,4652879766003,16320829909842274079,31
63833,4652879767225,3790196483296380579,163
63834,4652879768019,10135788089928804373,21
63835,4652879768977,1429101594727755812,36
63836,4652879769781,10164357758915709313,129
63837,4652879770948,910751769079089296,144
63838,4652879772409,2332931896962815962,218
63839,4652879773405,14977756127330533531,155
63840,4652879774421,7954975448428355010,194
63841,4652879775258,4831270682229052657,241
63842,4652879775937,7367756534620858982,102
63843,4652879776610,13004570498702785278,254
63844,4652879777571,12109645526259484482,66
63845,4652879778455,14372123041089887174,198
63846,4652879779359,7938123875705112256,192
63847,4652879780115,4137448254026569233,17
63848,4652879780845,9314407355534083217,145
63849,4652879781607,6482625112273056256,0
63850,4652879782448,2529736943733678702,110
63851,4652879783629,17973497683312072775,71
63852,4652879784393,15551647390226007162,122
63853,4652879785194,438650135794196388,164
63854,4652879786202,7600360359577096297,105
63855,4652879787096,7133184186059213343,31
63856,4652879787799,8153537100153550667,75
63857,4652879788496,5052533220181672912,208
63858,4652879789167,17882983849870349510,198
63859,4652879789941,2405409253794326491,219
63860,4652879790616,9650636946338785517,237
63861,4652879791289,4872651162893443849,9
63862,4652879792205,10612559656230034113,193
63863,4652879793429,2268796163203640880,48
63864,4652879794126,3350657759820930186,138
63865,4652879794798,15440594517980384247,247
63866,4652879795563,16510758494742639265,161
63867,4652879796337,129551223303427846,6
63868,4652879797365,16481738314882001149,253
63869,4652879798436,11076364012838761968,240
63870,4652879799202,11619768159865365449,201
63871,4652879799877,4721587999614854024,136
63872,4652879800651,15917971210604452410,58
63873,4652879801350,8815956643723552796,28
63874,4652879802141,13177798789866772163,195
63875,4652879802820,12845797591765198310,230
63876,4652879803490,13733860985466861638,70
63877,4652879804194,6745682143654805316,68
63878,4652879804990,9652129182819973670,38
63879,4652879805787,13503068093196593800,136
63880,4652879806464,1391015782317212251,91
63881,4652879807234,13868966752882960214,86
63882,4652879807939,6432140384312360288,96
63883,4652879808711,13391387713345872407,23
63884,4652879809414,12721963640714271326,94
63885,4652879810118,12263764563386091076,68
63886,4652879810821,12750876630054104228,164
63887,4652879811526,12836341694792960233,233
63888,4652879812205,5665906763617748416,192
63889,4652879812999,17490006641355866109,253
63890,4652879813680,4138447938055309475,163
63891,4652879814444,17792707629270457030,198
63892,4652879815123,11060190452353640130,194
63893,4652879815800,13863537960409915269,133
63894,4652879816472,5170258122612819272,72
63895,4652879817273,4863879221353536040,40
63896,4652879818041,14434316575657057868,76
63897,4652879818747,14926288419646302694,230
63898,4652879819419,9425791333370666543,47
63899,4652879820187,8024818329571572884,148
63900,4652879820988,15799624470719876295,199
63901,4652879821661,18073008240081013802,42
63902,4652879822364,17762556644408297777,49
63903,4652879823073,13655298863347325339,155
63904,4652879823748,3105976784933209206,118
63905,4652879824545,2094651658244609827,35
63906,4652879825345,18139323034776422541,141
63907,4652879826020,15416681759622618900,20
63908,4652879826723,12515821958524662644,116
63909,4652879827396,12694098525772509716,20
63910,4652879828101,18186563373931852744,200
63911,4652879828776,9551009477240942821,229
63912,4652879829576,1286519004767619371,43
63913,4652879830377,13878419607200063137,161
63914,4652879831052,10813943575256984847,15
63915,4652879831761,7266047849915215082,234
63916,4652879832562,18192937783271975086,174
63917,4652879833239,15333521546161871333,229
63918,4652879833915,3201351816508444909,237
63919,4652879834690,5741545006063641517,173
63920,4652879835464,5675594028424723653,197
63921,4652879836236,2454504240504184271,207
63922,4652879837014,4884110105825227447,183
63923,4652879837689,11759128776629212678,6
63924,4652879838575,4598301656474532384,32
63925,4652879839581,6307098796509295725,109
63926,4652879840258,2850194993145440352,96
63927,4652879840959,16914455340510950281,137
63928,4652879841733,14788955578220376658,82
63929,4652879842532,4038728350123259620,228
63930,4652879843207,10049643823009881927,71
63931,4652879844012,14363786519722993083,187
63932,4652879844788,13031842851331984760,120
63933,4652879845560,16172720033875340586,42
63934,4652879846273,12223912155604304489,105
63935,4652879846948,1191656180630090333,93
63936,4652879847747,7366512852033180561,145
63937,4652879848521,13694921070153804618,74
63938,4652879849230,17366551142920275930,218
63939,4652879849899,7043319258267535404,44
63940,4652879850700,5986010700395203739,155
63941,4652879851476,17395440739367172100,4
63942,4652879852224,12256698469055142385,241
63943,4652879853124,13650471657358111953,209
63944,4652879853799,7088734269377960149,213
63945,4652879854567,4475260071402885504,128
63946,4652879855337,10226999569464859309,173
63947,4652879856012,12174184096794258738,50
63948,4652879856713,10480500069185736179,243
63949,4652879857394,16469780627231533235,179
63950,4652879858071,18147382373358910863,143
63951,4652879858747,6530881087039770967,87
63952,4652879859544,11470753033150227504,48
63953,4652879860249,10393038097417985727,191
63954,4652879860926,2649694088513585873,209
63955,4652879861698,13275467313351812480,128
63956,4652879862371,1254527213078926096,16
63957,4652879863168,12204875036286375744,64
63958,4652879863879,18208389727638118583,183
63959,4652879864550,13646312436797113603,3
63960,4652879865253,3760408137893616824,184
63961,4652879866064,14644275804564593562,154
63962,4652879866740,1560262894160201276,60
63963,4652879867537,16978576884874418662,230
63964,4652879868214,10847359755823889008,112
63965,4652879868882,6145387269276942701,109
63966,4652879869653,2900802547408669310,126
63967,4652879870423,9920181714758999191,151
63968,4652879871197,13080576497205763468,140
63969,4652879871870,16025678682690465110,86
63970,4652879872571,9077554572801118118,166
63971,4652879873341,4289352559129423176,72
63972,4652879874138,2797218064907560979,19
63973,4652879874936,14498595185757539552,224
63974,4652879875713,16686484949287404018,242
63975,4652879876385,12518154591757395927,215
63976,4652879877058,15961707027008097761,225
63977,4652879877731,13310796051057963283,19
63978,4652879878432,1602623724908792795,219
63979,4652879879204,7264210394167608101,37
63980,4652879880001,17064718958876672156,156
63981,4652879880676,12608530523686759374,206
63982,4652879881350,10454177585711799815,7
63983,4652879882047,11732952171293871976,104
63984,4652879882724,14883913720224147137,193
63985,4652879883399,14100579176677100592,48
63986,4652879884098,14022710780306784760,248
63987,4652879884771,15740346563221032978,18
63988,4652879885476,16701708533070421097,105
63989,4652879886150,16203462996188347577,185
63990,4652879886823,3062820482738527021,45
63991,4652879887620,16863403102441489365,213
63992,4652879888299,4946605699591741493,53
63993,4652879889097,11782751672735483743,95
63994,4652879889802,312352351166176643,131
63995,4652879890658,13566487359001927344,176
63996,4652879891507,4639414905662942481,17
63997,4652879892274,8390802780629744553,169
63998,4652879893078,3448258971957309339,155
63999,4652879893871,6619021025216199186,18
64000,4652879894672,7163929039376586159,175
64001,4652879895375,4983624652428422522,122
64002,4652879896050,9714849521098643219,19
64003,4652879896747,6013237330699232730,218
64004,4652879897421,2571195323752877858,34
64005,4652879898127,1552714621148025323,235
64006,4652879898832,17038759899145188729,121
64007,4652879899606,12291088106596492698,154
64008,4652879900382,8050539492240604461,45
64009,4652879901088,231174718548991575,87
64010,4652881414569,11550689415430025752,24
64011,4652881420174,11660203584517510007,119
64012,4652881422460,7093696233495620647,39
64013,4652881424698,16805118203918681624,24
64014,4652881426576,17317375437848206365,29
64015,4652881427893,6875745298439846361,217
64016,4652881429374,11233640373534719101,125
64017,4652881431012,8250257548058694831,175
64018,4652881432575,8986209050019988587,107
64019,4652881433790,17735607971060027865,217
